n_packets,FlowID,SourceAddress,DestinationAddress,TxBytes,RxBytes,TxPackets,RxPackets,start time, stop time, duration, Throughput_Mbps,OfferedLoad_Mbps
135,3,10.1.1.2,10.1.1.3,91504,88760,2265,2199,1.037523,100.575084,99.537561,0.007134,2.211840
135,4,10.1.1.2,10.1.1.1,2288,904,48,19,1.015393,94.451633,93.436239,0.000077,2.211840
135,5,10.1.1.3,10.1.1.2,990,810,33,27,1.055707,99.806857,98.751150,0.000066,2.211840
135,6,10.1.1.1,10.1.1.2,8784,8496,183,177,4.859177,100.573478,95.714301,0.000710,2.211840
136,1,10.1.1.2,10.1.1.1,14165180,11177500,13465,10625,1.018310,100.503066,99.484756,0.898831,2.228224
136,2,10.1.1.3,10.1.1.1,14163076,1371808,13463,1304,1.110791,100.491216,99.380425,0.110429,2.228224
136,3,10.1.1.2,10.1.1.3,93344,90040,2312,2233,1.052395,100.562894,99.510499,0.007239,2.228224
136,4,10.1.1.2,10.1.1.1,1872,1200,39,25,1.037387,93.753769,92.716382,0.000104,2.228224
136,5,10.1.1.3,10.1.1.2,894,804,28,25,1.083300,93.752323,92.669023,0.000069,2.228224
136,6,10.1.1.1,10.1.1.2,8784,8736,183,182,4.366133,99.279129,94.912996,0.000736,2.228224
137,1,10.1.1.2,10.1.1.1,14269328,10467400,13564,9950,1.011342,100.951872,99.940530,0.837890,2.244608
137,2,10.1.1.3,10.1.1.1,14267224,1565376,13562,1488,1.140625,104.043758,102.903133,0.121697,2.244608
137,3,10.1.1.2,10.1.1.3,52352,51344,1299,1274,1.059339,103.708793,102.649454,0.004002,2.244608
137,4,10.1.1.2,10.1.1.1,2352,2256,49,47,1.038929,103.711713,102.672784,0.000176,2.244608
137,5,10.1.1.3,10.1.1.2,1506,1476,49,48,1.083026,103.710207,102.627181,0.000115,2.244608
137,6,10.1.1.1,10.1.1.2,7824,0,163,0,0.000000,0.000000,0.000000,-nan,2.244608
138,1,10.1.1.2,10.1.1.1,14372424,11294272,13662,10736,1.016289,100.651298,99.635008,0.906852,2.260992
138,2,10.1.1.3,10.1.1.1,14371372,1512776,13661,1438,1.130660,101.142917,100.012257,0.121007,2.260992
138,3,10.1.1.2,10.1.1.3,87192,82056,2156,2034,1.056057,101.117325,100.061268,0.006560,2.260992
138,4,10.1.1.2,10.1.1.1,3488,2152,74,46,1.041009,101.120345,100.079336,0.000172,2.260992
138,5,10.1.1.3,10.1.1.2,1050,960,35,32,1.097747,101.118899,100.021152,0.000077,2.260992
138,6,10.1.1.1,10.1.1.2,8688,8688,181,181,2.760055,100.492832,97.732777,0.000711,2.260992
139,1,10.1.1.2,10.1.1.1,14476572,11380536,13761,10818,1.019284,100.488306,99.469022,0.915303,2.277376
139,2,10.1.1.3,10.1.1.1,14475520,1579052,13760,1501,1.115439,100.702330,99.586891,0.126848,2.277376
139,3,10.1.1.2,10.1.1.3,84768,81200,2097,2013,1.047065,100.792352,99.745288,0.006513,2.277376
139,4,10.1.1.2,10.1.1.1,2928,1584,61,33,1.026613,100.790866,99.764252,0.000127,2.277376
139,5,10.1.1.3,10.1.1.2,1020,900,34,30,1.071641,96.823541,95.751900,0.000075,2.277376
139,6,10.1.1.1,10.1.1.2,8622,8478,180,177,2.665495,101.191888,98.526393,0.000688,2.277376
140,1,10.1.1.2,10.1.1.1,14581772,11437344,13861,10872,1.019590,100.501340,99.481750,0.919754,2.293760
140,2,10.1.1.3,10.1.1.1,14579668,1268712,13859,1206,1.123439,100.637914,99.514475,0.101992,2.293760
140,3,10.1.1.2,10.1.1.3,101160,96408,2507,2394,1.055365,100.646857,99.591492,0.007744,2.293760
140,4,10.1.1.2,10.1.1.1,2792,1760,59,37,1.033424,100.027751,98.994327,0.000142,2.293760
140,5,10.1.1.3,10.1.1.2,750,690,25,23,1.079502,100.026185,98.946683,0.000056,2.293760
140,6,10.1.1.1,10.1.1.2,8208,8208,171,171,2.822982,99.631345,96.808363,0.000678,2.293760
141,1,10.1.1.2,10.1.1.1,14684868,11331092,13959,10771,1.009361,100.409270,99.399909,0.911960,2.310144
141,2,10.1.1.3,10.1.1.1,14683816,1304480,13958,1240,1.119141,100.496382,99.377241,0.105012,2.310144
141,3,10.1.1.2,10.1.1.3,101608,97592,2518,2422,1.035329,100.006229,98.970899,0.007889,2.310144
141,4,10.1.1.2,10.1.1.1,2544,1200,53,25,1.025983,98.677108,97.651124,0.000098,2.310144
141,5,10.1.1.3,10.1.1.2,1026,876,33,28,1.053453,98.675682,97.622228,0.000072,2.310144
141,6,10.1.1.1,10.1.1.2,8352,8352,174,174,2.690248,99.990575,97.300326,0.000687,2.310144
142,1,10.1.1.2,10.1.1.1,14789016,11151200,14058,10600,1.019370,100.496845,99.477475,0.896782,2.326528
142,2,10.1.1.3,10.1.1.1,14787964,1373912,14057,1306,1.117895,100.570953,99.453058,0.110517,2.326528
142,3,10.1.1.2,10.1.1.3,98376,93184,2436,2311,1.054765,100.589892,99.535126,0.007490,2.326528
142,4,10.1.1.2,10.1.1.1,3088,1424,65,30,1.034234,98.399454,97.365220,0.000117,2.326528
142,5,10.1.1.3,10.1.1.2,1140,990,38,33,1.072409,98.398048,97.325639,0.000081,2.326528
142,6,10.1.1.1,10.1.1.2,8976,8736,187,182,3.935227,99.445298,95.510071,0.000732,2.326528
143,1,10.1.1.2,10.1.1.1,14893164,11737164,14157,11157,1.008242,100.464272,99.456030,0.944109,2.342912
143,2,10.1.1.3,10.1.1.1,14892112,1457020,14156,1385,1.109348,101.161316,100.051968,0.116501,2.342912
143,3,10.1.1.2,10.1.1.3,82504,78888,2039,1955,1.043336,101.104110,100.060774,0.006307,2.342912
143,4,10.1.1.2,10.1.1.1,3536,1952,74,41,1.021956,101.105676,100.083720,0.000156,2.342912
143,5,10.1.1.3,10.1.1.2,1200,990,40,33,1.073385,101.108030,100.034646,0.000079,2.342912
143,6,10.1.1.1,10.1.1.2,7680,7584,160,158,2.838194,99.076823,96.238629,0.000630,2.342912
144,1,10.1.1.2,10.1.1.1,14998364,11478372,14257,10911,1.015301,100.501619,99.486318,0.923011,2.359296
144,2,10.1.1.3,10.1.1.1,14996260,1422304,14255,1352,1.129937,100.595202,99.465264,0.114396,2.359296
144,3,10.1.1.2,10.1.1.3,91280,87232,2260,2164,1.055859,100.810279,99.754421,0.006996,2.359296
144,4,10.1.1.2,10.1.1.1,2992,1800,63,38,1.034557,94.817726,93.783168,0.000154,2.359296
144,5,10.1.1.3,10.1.1.2,1020,780,34,26,1.084988,93.145298,92.060310,0.000068,2.359296
144,6,10.1.1.1,10.1.1.2,8112,8016,169,167,4.572209,99.861652,95.289444,0.000673,2.359296
145,1,10.1.1.2,10.1.1.1,15101460,11466800,14355,10900,1.015361,100.332353,99.316992,0.923653,2.375680
145,2,10.1.1.3,10.1.1.1,15100408,1261348,14354,1199,1.118891,100.634749,99.515858,0.101399,2.375680
145,3,10.1.1.2,10.1.1.3,98664,94456,2445,2345,1.050656,100.424014,99.373358,0.007604,2.375680
145,4,10.1.1.2,10.1.1.1,2496,1392,52,29,1.029095,100.425581,99.396486,0.000112,2.375680
145,5,10.1.1.3,10.1.1.2,780,720,26,24,1.075073,100.652327,99.577254,0.000058,2.375680
145,6,10.1.1.1,10.1.1.2,7776,7728,162,161,3.538233,100.344760,96.806527,0.000639,2.375680
146,1,10.1.1.2,10.1.1.1,15206660,11319520,14455,10760,1.016229,100.358779,99.342549,0.911555,2.392064
146,2,10.1.1.3,10.1.1.1,15204556,1371808,14453,1304,1.136096,100.562242,99.426146,0.110378,2.392064
146,3,10.1.1.2,10.1.1.3,100872,96536,2498,2396,1.050435,100.051351,99.000917,0.007801,2.392064
146,4,10.1.1.2,10.1.1.1,3240,1472,68,31,1.035526,100.061153,99.025627,0.000119,2.392064
146,5,10.1.1.3,10.1.1.2,990,840,33,28,1.080084,100.052685,98.972601,0.000068,2.392064
146,6,10.1.1.1,10.1.1.2,8544,8496,178,177,2.681976,99.561212,96.879236,0.000702,2.392064
147,1,10.1.1.2,10.1.1.1,15310808,11013388,14554,10469,1.018870,100.500516,99.481646,0.885662,2.408448
147,2,10.1.1.3,10.1.1.1,15308704,1550648,14552,1474,1.116245,100.902078,99.785833,0.124318,2.408448
147,3,10.1.1.2,10.1.1.3,88584,84112,2191,2085,1.058698,100.510108,99.451410,0.006766,2.408448
147,4,10.1.1.2,10.1.1.1,3056,1760,64,37,1.038047,100.517220,99.479174,0.000142,2.408448
147,5,10.1.1.3,10.1.1.2,1320,1170,41,36,1.082025,100.515814,99.433790,0.000094,2.408448
147,6,10.1.1.1,10.1.1.2,8304,7824,173,163,4.577481,100.508702,95.931222,0.000652,2.408448
148,1,10.1.1.2,10.1.1.1,15413904,10938696,14652,10398,1.007222,100.496305,99.489083,0.879590,2.424832
148,2,10.1.1.3,10.1.1.1,15412852,1437032,14651,1366,1.108527,100.558465,99.449937,0.115598,2.424832
148,3,10.1.1.2,10.1.1.3,102056,97160,2529,2413,1.040133,100.707961,99.667828,0.007799,2.424832
148,4,10.1.1.2,10.1.1.1,3248,1728,68,36,1.030707,100.725592,99.694885,0.000139,2.424832
148,5,10.1.1.3,10.1.1.2,1104,966,35,31,1.059007,98.098989,97.039983,0.000080,2.424832
148,6,10.1.1.1,10.1.1.2,8382,8334,175,174,2.956694,100.726926,97.770232,0.000682,2.424832
149,1,10.1.1.2,10.1.1.1,15519104,11231152,14752,10676,1.019209,100.454041,99.434832,0.903599,2.441216
149,2,10.1.1.3,10.1.1.1,15517000,1217164,14750,1157,2.336340,100.466680,98.130340,0.099228,2.441216
149,3,10.1.1.2,10.1.1.3,101624,97440,2518,2418,1.277540,100.563026,99.285486,0.007851,2.441216
149,4,10.1.1.2,10.1.1.1,2800,1720,59,36,1.262631,98.092775,96.830143,0.000142,2.441216
149,5,10.1.1.3,10.1.1.2,1020,870,34,29,2.286859,98.091229,95.804370,0.000073,2.441216
149,6,10.1.1.1,10.1.1.2,8112,8064,169,168,4.708055,99.280405,94.572350,0.000682,2.441216
150,1,10.1.1.2,10.1.1.1,15622200,10871368,14850,10334,1.011321,100.658805,99.647484,0.872786,2.457600
150,2,10.1.1.3,10.1.1.1,15621148,1398108,14849,1329,1.145563,101.158168,100.012605,0.111835,2.457600
150,3,10.1.1.2,10.1.1.3,103600,98872,2565,2452,1.060190,100.667280,99.607090,0.007941,2.457600
150,4,10.1.1.2,10.1.1.1,2952,1760,62,37,1.045301,96.711961,95.666660,0.000147,2.457600
150,5,10.1.1.3,10.1.1.2,1242,1014,39,32,1.112610,95.290099,94.177489,0.000086,2.457600
150,6,10.1.1.1,10.1.1.2,9120,9072,190,189,2.684056,100.407977,97.723920,0.000743,2.457600
151,1,10.1.1.2,10.1.1.1,15726348,12075908,14949,11479,1.016321,100.398417,99.382096,0.972079,2.473984
151,2,10.1.1.3,10.1.1.1,15725296,1258192,14948,1196,1.148263,100.545825,99.397562,0.101265,2.473984
151,3,10.1.1.2,10.1.1.3,81512,76520,2017,1899,1.050866,99.603693,98.552827,0.006211,2.473984
151,4,10.1.1.2,10.1.1.1,3168,1560,67,33,1.035537,99.606533,98.570995,0.000127,2.473984
151,5,10.1.1.3,10.1.1.2,984,894,31,28,1.082035,99.605027,98.522991,0.000073,2.473984
151,6,10.1.1.1,10.1.1.2,7248,7200,151,150,2.872750,96.936972,94.064222,0.000612,2.473984
152,1,10.1.1.2,10.1.1.1,15831548,10961840,15049,10420,1.010433,100.284352,99.273919,0.883361,2.490368
152,2,10.1.1.3,10.1.1.1,15829444,1233996,15047,1173,1.117109,100.553455,99.436345,0.099279,2.490368
152,3,10.1.1.2,10.1.1.3,110120,105720,2730,2625,1.042063,100.480065,99.438002,0.008505,2.490368
152,4,10.1.1.2,10.1.1.1,2800,1664,59,35,1.027255,100.489931,99.462676,0.000134,2.490368
152,5,10.1.1.3,10.1.1.2,978,798,32,26,1.067410,100.517949,99.450539,0.000064,2.490368
152,6,10.1.1.1,10.1.1.2,8496,8352,177,174,3.931627,100.297101,96.365474,0.000693,2.490368
153,1,10.1.1.2,10.1.1.1,15934644,11615132,15147,11041,1.019210,100.496829,99.477619,0.934090,2.506752
153,2,10.1.1.3,10.1.1.1,15933592,1172980,15146,1115,1.161456,100.534759,99.373303,0.094430,2.506752
153,3,10.1.1.2,10.1.1.3,94040,89504,2329,2222,1.061078,100.576290,99.515212,0.007195,2.506752
153,4,10.1.1.2,10.1.1.1,2760,1184,58,25,1.046306,96.656529,95.610223,0.000099,2.506752
153,5,10.1.1.3,10.1.1.2,768,648,25,21,1.090387,96.649560,95.559173,0.000054,2.506752
153,6,10.1.1.1,10.1.1.2,8592,8544,179,178,2.675957,99.782883,97.106926,0.000704,2.506752
154,1,10.1.1.2,10.1.1.1,16039844,11596196,15247,11023,1.016270,100.085740,99.069470,0.936409,2.523136
154,2,10.1.1.3,10.1.1.1,16037740,1209800,15245,1150,1.108027,101.178261,100.070233,0.096716,2.523136
154,3,10.1.1.2,10.1.1.3,94288,88800,2334,2205,1.050195,100.664336,99.614141,0.007132,2.523136
154,4,10.1.1.2,10.1.1.1,3952,2248,83,47,1.035367,100.667196,99.631830,0.000181,2.523136
154,5,10.1.1.3,10.1.1.2,1170,1050,39,35,1.074932,100.665710,99.590778,0.000084,2.523136
154,6,10.1.1.1,10.1.1.2,7536,7392,157,154,3.466361,97.276640,93.810279,0.000630,2.523136
155,1,10.1.1.2,10.1.1.1,16142940,11362652,15345,10801,1.010362,100.468955,99.458593,0.913960,2.539520
155,2,10.1.1.3,10.1.1.1,16141888,1245568,15344,1184,1.155007,100.581954,99.426947,0.100220,2.539520
155,3,10.1.1.2,10.1.1.3,102056,97200,2530,2414,1.054108,100.620995,99.566887,0.007810,2.539520
155,4,10.1.1.2,10.1.1.1,2968,1528,62,32,1.032327,93.325294,92.292968,0.000132,2.539520
155,5,10.1.1.3,10.1.1.2,1020,840,34,28,1.088900,94.838251,93.749351,0.000072,2.539520
155,6,10.1.1.1,10.1.1.2,8400,7968,175,166,6.755141,99.566380,92.811239,0.000687,2.539520
156,1,10.1.1.2,10.1.1.1,16248140,11425772,15445,10861,1.017330,100.496157,99.478827,0.918851,2.555904
156,2,10.1.1.3,10.1.1.1,16246036,1247672,15443,1186,1.159288,100.595279,99.435991,0.100380,2.555904
156,3,10.1.1.2,10.1.1.3,98320,94120,2435,2335,1.057848,100.650806,99.592958,0.007560,2.555904
156,4,10.1.1.2,10.1.1.1,3056,1624,64,34,1.030944,97.602936,96.571992,0.000135,2.555904
156,5,10.1.1.3,10.1.1.2,1158,948,38,31,1.086937,100.114393,99.027455,0.000077,2.555904
156,6,10.1.1.1,10.1.1.2,8256,8208,172,171,3.524627,99.678729,96.154102,0.000683,2.555904
157,1,10.1.1.2,10.1.1.1,16351236,11809752,15543,11226,1.010233,100.067554,99.057322,0.953771,2.572288
157,2,10.1.1.3,10.1.1.1,16350184,1184552,15542,1126,1.143479,101.296136,100.152657,0.094620,2.572288
157,3,10.1.1.2,10.1.1.3,94208,89416,2333,2221,1.064852,100.786202,99.721350,0.007173,2.572288
157,4,10.1.1.2,10.1.1.1,3200,1768,67,37,1.043391,100.787708,99.744318,0.000142,2.572288
157,5,10.1.1.3,10.1.1.2,840,780,28,26,1.088359,100.789482,99.701124,0.000063,2.572288
157,6,10.1.1.1,10.1.1.2,8208,8208,171,171,2.764550,97.340078,94.575527,0.000694,2.572288
158,1,10.1.1.2,10.1.1.1,16455384,11677200,15642,11100,1.007233,100.494384,99.487151,0.938992,2.588672
158,2,10.1.1.3,10.1.1.1,16454332,1129848,15641,1074,1.351104,100.466143,99.115039,0.091195,2.588672
158,3,10.1.1.2,10.1.1.3,102328,97104,2535,2412,1.284299,100.556715,99.272416,0.007825,2.588672
158,4,10.1.1.2,10.1.1.1,3688,1920,77,40,1.269351,97.141723,95.872372,0.000160,2.588672
158,5,10.1.1.3,10.1.1.2,1140,960,38,32,1.301643,98.521561,97.219917,0.000079,2.588672
158,6,10.1.1.1,10.1.1.2,7680,7632,160,159,2.966606,99.544546,96.577940,0.000632,2.588672
159,1,10.1.1.2,10.1.1.1,16560584,11344768,15742,10784,1.009453,100.473691,99.464239,0.912470,2.605056
159,2,10.1.1.3,10.1.1.1,16558480,1267660,15740,1205,1.147719,100.986999,99.839280,0.101576,2.605056
159,3,10.1.1.2,10.1.1.3,102960,97616,2550,2422,1.063453,101.132906,100.069454,0.007804,2.605056
159,4,10.1.1.2,10.1.1.1,3616,2000,76,42,1.031977,101.136914,100.104936,0.000160,2.605056
159,5,10.1.1.3,10.1.1.2,1260,1020,42,34,1.098456,96.043195,94.944739,0.000086,2.605056
159,6,10.1.1.1,10.1.1.2,8478,8478,177,177,2.673408,101.138388,98.464980,0.000689,2.605056
160,1,10.1.1.2,10.1.1.1,16663680,11568844,15840,10997,1.015310,100.730924,99.715614,0.928147,2.621440
160,2,10.1.1.3,10.1.1.1,16662628,1249776,15839,1188,1.119443,100.409707,99.290265,0.100697,2.621440
160,3,10.1.1.2,10.1.1.3,95176,89744,2356,2226,1.050685,100.554764,99.504079,0.007215,2.621440
160,4,10.1.1.2,10.1.1.1,3304,1776,70,38,1.028964,100.732491,99.703527,0.000143,2.621440
160,5,10.1.1.3,10.1.1.2,1086,906,35,29,1.085097,95.437579,94.352481,0.000077,2.621440
160,6,10.1.1.1,10.1.1.2,8736,8688,182,181,2.848271,100.657288,97.809017,0.000711,2.621440
161,1,10.1.1.2,10.1.1.1,16768880,11199592,15940,10646,1.017159,100.595415,99.578257,0.899762,2.637824
161,2,10.1.1.3,10.1.1.1,16766776,1233996,15938,1173,1.362095,101.108548,99.746453,0.098971,2.637824
161,3,10.1.1.2,10.1.1.3,105032,99896,2603,2480,1.283325,101.235569,99.952243,0.007995,2.637824
161,4,10.1.1.2,10.1.1.1,3112,1776,65,37,1.268117,101.259771,99.991654,0.000142,2.637824
161,5,10.1.1.3,10.1.1.2,1206,1116,39,36,1.306892,100.599903,99.293011,0.000090,2.637824
161,6,10.1.1.1,10.1.1.2,8046,7806,168,163,3.689448,101.261305,97.571857,0.000640,2.637824
162,1,10.1.1.2,10.1.1.1,16871976,11305844,16038,10747,1.009313,100.455782,99.446469,0.909502,2.654208
162,2,10.1.1.3,10.1.1.1,16870924,1237152,16037,1176,1.137709,100.583031,99.445322,0.099524,2.654208
162,3,10.1.1.2,10.1.1.3,102384,97440,2538,2419,1.040823,100.875750,99.834927,0.007808,2.654208
162,4,10.1.1.2,10.1.1.1,3168,2064,66,43,1.025875,100.586287,99.560412,0.000166,2.654208
162,5,10.1.1.3,10.1.1.2,1524,1374,49,44,1.081737,100.589219,99.507482,0.000110,2.654208
162,6,10.1.1.1,10.1.1.2,7536,7200,157,150,4.592097,100.132704,95.540606,0.000603,2.654208
163,1,10.1.1.2,10.1.1.1,16977176,11072300,16138,10525,1.010221,100.826719,99.816498,0.887412,2.670592
163,2,10.1.1.3,10.1.1.1,16975072,1232944,16136,1172,1.148471,100.331891,99.183421,0.099448,2.670592
163,3,10.1.1.2,10.1.1.3,108344,103048,2685,2558,1.053025,100.532519,99.479493,0.008287,2.670592
163,4,10.1.1.2,10.1.1.1,3344,2016,70,42,1.032574,94.820814,93.788240,0.000172,2.670592
163,5,10.1.1.3,10.1.1.2,1308,1218,43,40,1.082745,94.819308,93.736563,0.000104,2.670592
163,6,10.1.1.1,10.1.1.2,8256,8256,172,172,2.654750,100.626887,97.972136,0.000674,2.670592
164,1,10.1.1.2,10.1.1.1,17080272,11881288,16236,11294,1.015310,100.488675,99.473365,0.955535,2.686976
164,2,10.1.1.3,10.1.1.1,17079220,1185604,16235,1127,1.163719,100.578269,99.414551,0.095407,2.686976
164,3,10.1.1.2,10.1.1.3,93568,88728,2318,2203,1.057678,100.610188,99.552510,0.007130,2.686976
164,4,10.1.1.2,10.1.1.1,3208,1632,67,34,1.034687,100.095174,99.060488,0.000132,2.686976
164,5,10.1.1.3,10.1.1.2,1080,930,36,31,1.081365,100.093245,99.011880,0.000075,2.686976
164,6,10.1.1.1,10.1.1.2,7584,7584,158,158,2.943294,99.711908,96.768614,0.000627,2.686976
165,1,10.1.1.2,10.1.1.1,17185472,11311104,16336,10752,1.015270,100.501973,99.486703,0.909557,2.703360
165,2,10.1.1.3,10.1.1.1,17183368,1133004,16334,1077,1.146688,103.835211,102.688523,0.088267,2.703360
165,3,10.1.1.2,10.1.1.3,107016,101872,2653,2530,1.056148,103.310824,102.254676,0.007970,2.703360
165,4,10.1.1.2,10.1.1.1,3264,1920,68,40,1.028884,103.313624,102.284740,0.000150,2.703360
165,5,10.1.1.3,10.1.1.2,1296,1116,42,36,1.079395,103.312158,102.232763,0.000087,2.703360
165,6,10.1.1.1,10.1.1.2,7872,7680,164,160,3.448093,99.867847,96.419753,0.000637,2.703360
166,1,10.1.1.2,10.1.1.1,17289620,11507828,16435,10939,1.018561,100.492898,99.474337,0.925491,2.719744
166,2,10.1.1.3,10.1.1.1,17287516,1093028,16433,1039,1.171253,99.934939,98.763686,0.088537,2.719744
166,3,10.1.1.2,10.1.1.3,105160,99752,2608,2478,1.070652,100.942529,99.871877,0.007990,2.719744
166,4,10.1.1.2,10.1.1.1,3016,1728,63,36,1.043288,98.923793,97.880505,0.000141,2.719744
166,5,10.1.1.3,10.1.1.2,1110,990,37,33,1.110567,100.443419,99.332852,0.000080,2.719744
166,6,10.1.1.1,10.1.1.2,7584,7584,158,158,2.938110,99.984810,97.046700,0.000625,2.719744
167,1,10.1.1.2,10.1.1.1,17392716,11744528,16533,11164,1.018181,100.423861,99.405680,0.945180,2.736128
167,2,10.1.1.3,10.1.1.1,17391664,1199280,16532,1140,1.182056,100.503219,99.321163,0.096598,2.736128
167,3,10.1.1.2,10.1.1.3,97152,92424,2407,2294,1.063091,99.983885,98.920793,0.007475,2.736128
167,4,10.1.1.2,10.1.1.1,3288,1856,69,39,1.037177,95.051377,94.014199,0.000158,2.736128
167,5,10.1.1.3,10.1.1.2,1200,1020,40,34,1.098513,96.423764,95.325250,0.000086,2.736128
167,6,10.1.1.1,10.1.1.2,7344,7296,153,152,2.593458,99.623768,97.030309,0.000602,2.736128
168,1,10.1.1.2,10.1.1.1,17496864,12154808,16632,11554,1.015289,100.494725,99.479435,0.977473,2.752512
168,2,10.1.1.3,10.1.1.1,17495812,1083560,16631,1030,1.346038,100.514367,99.168329,0.087412,2.752512
168,3,10.1.1.2,10.1.1.3,91528,86832,2268,2156,1.278733,100.900736,99.622003,0.006973,2.752512
168,4,10.1.1.2,10.1.1.1,3312,1680,69,35,1.271604,100.398565,99.126961,0.000136,2.752512
168,5,10.1.1.3,10.1.1.2,1338,1158,44,38,1.302020,100.397159,99.095139,0.000093,2.752512
168,6,10.1.1.1,10.1.1.2,6720,6720,140,140,3.158683,99.957530,96.798847,0.000555,2.752512
169,1,10.1.1.2,10.1.1.1,17601012,10929228,16731,10389,1.014112,100.492106,99.477994,0.878926,2.768896
169,2,10.1.1.3,10.1.1.1,17599960,1409680,16730,1340,1.166953,101.019300,99.852346,0.112941,2.768896
169,3,10.1.1.2,10.1.1.3,94984,89968,2350,2232,1.060853,100.515737,99.454884,0.007237,2.768896
169,4,10.1.1.2,10.1.1.1,4360,2496,91,52,1.033509,101.150472,100.116963,0.000199,2.768896
169,5,10.1.1.3,10.1.1.2,1902,1722,61,55,1.106330,101.149006,100.042676,0.000138,2.768896
169,6,10.1.1.1,10.1.1.2,7536,7488,157,156,3.455413,100.244382,96.788970,0.000619,2.768896
170,1,10.1.1.2,10.1.1.1,17705160,12242124,16830,11637,1.009502,100.492610,99.483108,0.984459,2.785280
170,2,10.1.1.3,10.1.1.1,17704108,1107756,16829,1053,1.138362,100.669882,99.531520,0.089038,2.785280
170,3,10.1.1.2,10.1.1.3,83360,77496,2062,1923,1.046515,100.728372,99.681857,0.006219,2.785280
170,4,10.1.1.2,10.1.1.1,4184,2280,88,48,1.026204,100.225420,99.199216,0.000184,2.785280
170,5,10.1.1.3,10.1.1.2,1428,1278,47,42,1.077936,100.218512,99.140576,0.000103,2.785280
170,6,10.1.1.1,10.1.1.2,6624,6624,138,138,2.822425,99.992414,97.169989,0.000545,2.785280
171,1,10.1.1.2,10.1.1.1,17810360,11141732,16930,10591,1.018241,100.492753,99.474513,0.896047,2.801664
171,2,10.1.1.3,10.1.1.1,17808256,1333936,16928,1268,1.182629,100.554331,99.371703,0.107390,2.801664
171,3,10.1.1.2,10.1.1.3,100736,95240,2494,2366,1.077547,100.596816,99.519269,0.007656,2.801664
171,4,10.1.1.2,10.1.1.1,4680,2624,98,55,1.058162,98.330580,97.272418,0.000216,2.801664
171,5,10.1.1.3,10.1.1.2,1440,1320,48,44,1.111739,98.382138,97.270399,0.000109,2.801664
171,6,10.1.1.1,10.1.1.2,7584,7584,158,158,2.763272,99.372060,96.608787,0.000628,2.801664
172,1,10.1.1.2,10.1.1.1,17914508,11180656,17029,10628,1.014250,100.501293,99.487043,0.899064,2.818048
172,2,10.1.1.3,10.1.1.1,17912404,1280284,17027,1217,1.167543,99.662489,98.494946,0.103988,2.818048
172,3,10.1.1.2,10.1.1.3,103168,98528,2556,2447,1.061901,100.968769,99.906869,0.007890,2.818048
172,4,10.1.1.2,10.1.1.1,4080,2256,85,47,1.028834,96.594160,95.565326,0.000189,2.818048
172,5,10.1.1.3,10.1.1.2,1590,1380,53,46,1.107058,98.693031,97.585973,0.000113,2.818048
172,6,10.1.1.1,10.1.1.2,7344,7248,153,151,2.739940,100.197570,97.457629,0.000595,2.818048
173,1,10.1.1.2,10.1.1.1,18017604,11102808,17127,10554,1.016490,100.496235,99.479745,0.892870,2.834432
173,2,10.1.1.3,10.1.1.1,18016552,1215060,17126,1155,1.186328,100.655866,99.469538,0.097723,2.834432
173,3,10.1.1.2,10.1.1.3,99016,94056,2452,2334,1.069863,101.055995,99.986131,0.007526,2.834432
173,4,10.1.1.2,10.1.1.1,3824,2152,80,45,1.048102,100.678284,99.630182,0.000173,2.834432
173,5,10.1.1.3,10.1.1.2,1566,1296,51,42,1.114681,101.042323,99.927643,0.000104,2.834432
173,6,10.1.1.1,10.1.1.2,7632,7584,159,158,3.633376,100.125288,96.491912,0.000629,2.834432
174,1,10.1.1.2,10.1.1.1,18122804,12121144,17227,11522,1.016529,100.507397,99.490868,0.974654,2.850816
174,2,10.1.1.3,10.1.1.1,18120700,1078300,17225,1025,1.185371,100.512920,99.327548,0.086848,2.850816
174,3,10.1.1.2,10.1.1.3,84064,79328,2080,1968,1.102257,100.533775,99.431518,0.006383,2.850816
174,4,10.1.1.2,10.1.1.1,3736,2016,78,42,1.042359,98.312009,97.269650,0.000166,2.850816
174,5,10.1.1.3,10.1.1.2,1410,1140,47,38,1.136189,98.310383,97.174193,0.000094,2.850816
174,6,10.1.1.1,10.1.1.2,6960,6816,145,142,3.527412,99.700431,96.173019,0.000567,2.850816
175,1,10.1.1.2,10.1.1.1,18225900,12235812,17325,11631,1.009253,100.299672,99.290419,0.985860,2.867200
175,2,10.1.1.3,10.1.1.1,18224848,1015180,17324,965,1.357129,100.305235,98.948106,0.082078,2.867200
175,3,10.1.1.2,10.1.1.3,90896,86008,2251,2135,1.289863,100.535543,99.245680,0.006933,2.867200
175,4,10.1.1.2,10.1.1.1,3552,1824,74,38,1.269151,99.648717,98.379566,0.000148,2.867200
175,5,10.1.1.3,10.1.1.2,1572,1362,50,43,1.318652,99.633355,98.314703,0.000111,2.867200
175,6,10.1.1.1,10.1.1.2,6432,6384,134,133,2.978167,99.196517,96.218350,0.000531,2.867200
176,1,10.1.1.2,10.1.1.1,18331100,11460488,17425,10894,1.018289,100.445847,99.427557,0.922118,2.883584
176,2,10.1.1.3,10.1.1.1,18328996,1150888,17423,1094,1.377115,102.736787,101.359671,0.090836,2.883584
